Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,e(x),e(x)Orig
DEU,FRG0,0,0,0,1,1924.02,2015,2017,1,2,83.17,83.17
DEU,FRG0,0,0,0,1,1924.02,2015,2017,2,1,78.61,78.61
DEU,FRG0,0,0,0,1,1924.02,2015,2017,2,2,83.17,83.17
DEU,FRG0,0,0,0,1,1925.02,2016,2018,1,1,78.73,78.73
DEU,FRG0,0,0,0,1,1925.02,2016,2018,1,2,83.26,83.26
DEU,FRG0,0,0,0,1,1925.02,2016,2018,2,1,78.73,78.73
DEU,FRG0,0,0,0,1,1925.02,2016,2018,2,2,83.26,83.26
DEU,FRG0,0,0,0,1,1926.03,2017,2019,1,1,78.88,78.88
DEU,FRG0,0,0,0,1,1926.03,2017,2019,1,2,83.35,83.35
DEU,FRG0,0,0,0,1,1926.03,2017,2019,2,1,78.88,78.88
DEU,FRG0,0,0,0,1,1926.03,2017,2019,2,2,83.35,83.35
DEU,FRG0,0,0,0,1,1927.03,2018,2020,1,1,78.9,78.9
DEU,FRG0,0,0,0,1,1927.03,2018,2020,1,2,83.4,83.41
DEU,FRG0,0,0,0,1,1927.03,2018,2020,2,1,78.9,78.9
DEU,FRG0,0,0,0,1,1927.03,2018,2020,2,2,83.4,83.41
DEU,GDR0,0,0,0,1,1113.1,1952,1953,1,1,65.06,65.06
DEU,GDR0,0,0,0,1,1113.1,1952,1953,1,2,69.07,69.07
DEU,GDR0,0,0,0,1,1113.1,1952,1953,2,1,65.06,65.06
DEU,GDR0,0,0,0,1,1113.1,1952,1953,2,2,69.07,69.07
DEU,GDR0,0,0,0,1,682.26,1952,1952,4,1,64.21,64.28
DEU,GDR0,0,0,0,1,682.26,1952,1952,4,2,68.24,68.32
DEU,GDR0,0,0,0,1,682.26,1953,1955,4,1,65.63,65.68
DEU,GDR0,0,0,0,1,682.26,1953,1955,4,2,69.75,69.83
DEU,GDR0,0,0,0,1,682.26,1956,1958,4,1,66.15,66.19
DEU,GDR0,0,0,0,1,682.26,1956,1958,4,2,70.71,70.79
DEU,GDR0,0,0,0,1,682.26,1959,1961,4,1,66.66,66.69
DEU,GDR0,0,0,0,1,682.26,1959,1961,4,2,71.5,71.51
DEU,GDR0,0,0,0,1,682.26,1962,1962,4,1,67.24,67.25
DEU,GDR0,0,0,0,1,682.26,1962,1962,4,2,72.06,72.07
DEU,GDR0,0,0,0,1,682.26,1963,1963,4,1,67.68,67.73
DEU,GDR0,0,0,0,1,682.26,1963,1963,4,2,72.56,72.65
DEU,GDR0,0,0,0,1,682.26,1964,1964,4,1,67.75,67.79
DEU,GDR0,0,0,0,1,682.26,1964,1964,4,2,72.73,72.77
DEU,GDR0,0,0,0,1,1114.1,1953,1954,1,1,65.55,65.55
DEU,GDR0,0,0,0,1,1114.1,1953,1954,1,2,69.53,69.53
DEU,GDR0,0,0,0,1,1114.1,1953,1954,2,1,65.55,65.55
DEU,GDR0,0,0,0,1,1114.1,1953,1954,2,2,69.53,69.53
DEU,GDR0,0,0,0,1,1115.1,1954,1955,1,1,66.2,66.2
DEU,GDR0,0,0,0,1,1115.1,1954,1955,1,2,70.15,70.15
DEU,GDR0,0,0,0,1,1115.1,1954,1955,2,1,66.2,66.2
DEU,GDR0,0,0,0,1,1115.1,1954,1955,2,2,70.15,70.15
DEU,GDR0,0,0,0,1,1116.1,1955,1956,1,1,66.33,66.33
DEU,GDR0,0,0,0,1,1116.1,1955,1956,1,2,70.64,70.64
DEU,GDR0,0,0,0,1,1116.1,1955,1956,2,1,66.33,66.33
DEU,GDR0,0,0,0,1,1116.1,1955,1956,2,2,70.64,70.64
DEU,GDR0,0,0,0,1,1118.1,1955,1958,1,1,66.13,66.13
DEU,GDR0,0,0,0,1,1118.1,1955,1958,1,2,70.68,70.68
DEU,GDR0,0,0,0,1,1118.1,1955,1958,2,1,66.13,66.13
DEU,GDR0,0,0,0,1,1118.1,1955,1958,2,2,70.68,70.68
DEU,GDR0,0,0,0,1,1117.1,1956,1957,1,1,66.34,66.34
DEU,GDR0,0,0,0,1,1117.1,1956,1957,1,2,71.03,71.03
DEU,GDR0,0,0,0,1,1117.1,1956,1957,2,1,66.34,66.34
DEU,GDR0,0,0,0,1,1117.1,1956,1957,2,2,71.03,71.03
DEU,GDR0,0,0,0,1,1801.01,1960,1961,4,1,67.31,67.31
DEU,GDR0,0,0,0,1,1801.01,1960,1961,4,2,72.18,72.18
DEU,GDR0,0,0,0,1,1119.1,1963,1964,1,1,68.26,68.27
DEU,GDR0,0,0,0,1,1119.1,1963,1964,1,2,73.31,73.34
DEU,GDR0,0,0,0,1,1119.1,1963,1964,2,1,68.26,68.27
DEU,GDR0,0,0,0,1,1119.1,1963,1964,2,2,73.31,73.34
DEU,GDR0,0,0,0,1,1120.1,1963,1966,1,1,68.48,68.49
DEU,GDR0,0,0,0,1,1120.1,1963,1966,1,2,73.52,73.53
DEU,GDR0,0,0,0,1,1120.1,1963,1966,2,1,68.48,68.49
DEU,GDR0,0,0,0,1,1120.1,1963,1966,2,2,73.52,73.53
DEU,GDR0,0,0,0,1,1121.1,1965,1966,1,1,68.72,68.72
DEU,GDR0,0,0,0,1,1121.1,1965,1966,1,2,73.66,73.66
DEU,GDR0,0,0,0,1,1121.1,1965,1966,2,1,68.72,68.72
DEU,GDR0,0,0,0,1,1121.1,1965,1966,2,2,73.66,73.66
DEU,GDR0,0,0,0,1,1122.1,1967,1968,1,1,69.16,69.16
DEU,GDR0,0,0,0,1,1122.1,1967,1968,1,2,74.38,74.38
DEU,GDR0,0,0,0,1,1122.1,1967,1968,2,1,69.16,69.16
DEU,GDR0,0,0,0,1,1122.1,1967,1968,2,2,74.38,74.38
DEU,GDR0,0,0,0,1,1123.1,1969,1970,1,1,68.85,68.85
DEU,GDR0,0,0,0,1,1123.1,1969,1970,1,2,74.19,74.19
DEU,GDR0,0,0,0,1,1123.1,1969,1970,2,1,68.85,68.85
DEU,GDR0,0,0,0,1,1123.1,1969,1970,2,2,74.19,74.19
DEU,GDR0,0,0,0,1,1124.1,1971,1972,1,1,68.46,68.46
DEU,GDR0,0,0,0,1,1124.1,1971,1972,1,2,73.73,73.73
DEU,GDR0,0,0,0,1,1124.1,1971,1972,2,1,68.46,68.46
DEU,GDR0,0,0,0,1,1124.1,1971,1972,2,2,73.73,73.73
DEU,GDR0,0,0,0,1,1755.01,1980,1981,1,1,68.96,68.96
DEU,GDR0,0,0,0,1,1755.01,1980,1981,1,2,74.85,74.85
DEU,GDR0,0,0,0,1,1755.01,1980,1981,2,1,68.96,68.96
DEU,GDR0,0,0,0,1,1755.01,1980,1981,2,2,74.85,74.85
DEU,GDR0,0,0,0,1,1755.02,1980,1985,1,1,69.23,69.23
DEU,GDR0,0,0,0,1,1755.02,1980,1985,1,2,75.14,75.14
DEU,GDR0,0,0,0,1,1755.02,1980,1985,2,1,69.23,69.23
DEU,GDR0,0,0,0,1,1755.02,1980,1985,2,2,75.14,75.14
DEU,GDR0,0,0,0,1,1755.03,1981,1982,1,1,68.87,68.87
DEU,GDR0,0,0,0,1,1755.03,1981,1982,1,2,74.79,74.79
DEU,GDR0,0,0,0,1,1755.03,1981,1982,2,1,68.87,68.87
DEU,GDR0,0,0,0,1,1755.03,1981,1982,2,2,74.79,74.79
DEU,GDR0,0,0,0,1,1755.04,1982,1983,1,1,69.34,69.34
DEU,GDR0,0,0,0,1,1755.04,1982,1983,1,2,75.33,75.33
DEU,GDR0,0,0,0,1,1755.04,1982,1983,2,1,69.34,69.34
DEU,GDR0,0,0,0,1,1755.04,1982,1983,2,2,75.33,75.33
DEU,GDR0,0,0,0,1,1755.05,1983,1984,1,1,69.58,69.58
DEU,GDR0,0,0,0,1,1755.05,1983,1984,1,2,75.41,75.41
DEU,GDR0,0,0,0,1,1755.05,1983,1984,2,1,69.58,69.58
DEU,GDR0,0,0,0,1,1755.05,1983,1984,2,2,75.41,75.41
DEU,GDR0,0,0,0,1,1755.06,1984,1985,1,1,69.44,69.45
DEU,GDR0,0,0,0,1,1755.06,1984,1985,1,2,75.29,75.29
DEU,GDR0,0,0,0,1,1755.06,1984,1985,2,1,69.44,69.45
DEU,GDR0,0,0,0,1,1755.06,1984,1985,2,2,75.29,75.29
DEU,GDR0,0,0,0,1,1125.1,1985,1986,1,1,69.63,69.64
DEU,GDR0,0,0,0,1,1125.1,1985,1986,1,2,75.48,75.48
DEU,GDR0,0,0,0,1,1125.1,1985,1986,2,1,69.63,69.64
DEU,GDR0,0,0,0,1,1125.1,1985,1986,2,2,75.48,75.48
DEU,GDR0,0,0,0,1,1126.1,1986,1987,1,1,69.73,69.73
DEU,GDR0,0,0,0,1,1126.1,1986,1987,1,2,75.74,75.74
DEU,GDR0,0,0,0,1,1126.1,1986,1987,2,1,69.73,69.73
DEU,GDR0,0,0,0,1,1126.1,1986,1987,2,2,75.74,75.74
DEU,GDR0,0,0,0,1,1127.1,1988,1989,1,1,70.03,70.03
DEU,GDR0,0,0,0,1,1127.1,1988,1989,1,2,76.23,76.23
DEU,GDR0,0,0,0,1,1127.1,1988,1989,2,1,70.03,70.03
DEU,GDR0,0,0,0,1,1127.1,1988,1989,2,2,76.23,76.23
DEU,GDR0,0,0,0,1,193.1,1991,1993,1,1,69.86,69.86
DEU,GDR0,0,0,0,1,193.1,1991,1993,1,2,77.19,77.18
DEU,GDR0,0,0,0,1,193.1,1991,1993,2,1,69.86,69.86
DEU,GDR0,0,0,0,1,193.1,1991,1993,2,2,77.19,77.18
DEU,GDR0,0,0,0,1,196.1,1992,1994,1,1,70.32,70.31
DEU,GDR0,0,0,0,1,196.1,1992,1994,1,2,77.72,77.72
DEU,GDR0,0,0,0,1,196.1,1992,1994,2,1,70.32,70.31
DEU,GDR0,0,0,0,1,196.1,1992,1994,2,2,77.72,77.72
DEU,GDR0,0,0,0,1,199.1,1993,1995,1,1,70.73,70.72
DEU,GDR0,0,0,0,1,199.1,1993,1995,1,2,78.15,78.16
DEU,GDR0,0,0,0,1,199.1,1993,1995,2,1,70.73,70.72
DEU,GDR0,0,0,0,1,199.1,1993,1995,2,2,78.15,78.16
DEU,GDR0,0,0,0,1,202.1,1994,1996,1,1,71.2,71.2
DEU,GDR0,0,0,0,1,202.1,1994,1996,1,2,78.5,78.55
DEU,GDR0,0,0,0,1,202.1,1994,1996,2,1,71.2,71.2
DEU,GDR0,0,0,0,1,202.1,1994,1996,2,2,78.5,78.55
DEU,GDR0,0,0,0,1,205.1,1995,1997,1,1,71.75,71.77
DEU,GDR0,0,0,0,1,205.1,1995,1997,1,2,78.94,79.01
DEU,GDR0,0,0,0,1,205.1,1995,1997,2,1,71.75,71.77
DEU,GDR0,0,0,0,1,205.1,1995,1997,2,2,78.94,79.01
DEU,GDR0,0,0,0,1,208.1,1996,1998,1,1,72.38,72.41
DEU,GDR0,0,0,0,1,208.1,1996,1998,1,2,79.36,79.45
DEU,GDR0,0,0,0,1,208.1,1996,1998,2,1,72.38,72.41
DEU,GDR0,0,0,0,1,208.1,1996,1998,2,2,79.36,79.45
DEU,GDR0,0,0,0,1,1756.01,1997,1999,1,1,72.97,73.01
DEU,GDR0,0,0,0,1,1756.01,1997,1999,1,2,79.84,79.96
DEU,GDR0,0,0,0,1,1756.01,1997,1999,2,1,72.97,73.01
DEU,GDR0,0,0,0,1,1756.01,1997,1999,2,2,79.84,79.96
DEU,GDR0,0,0,0,1,1756.02,1998,2000,1,1,73.44,73.48
DEU,GDR0,0,0,0,1,1756.02,1998,2000,1,2,80.21,80.35
DEU,GDR0,0,0,0,1,1756.02,1998,2000,2,1,73.44,73.48
DEU,GDR0,0,0,0,1,1756.02,1998,2000,2,2,80.21,80.35
DEU,GDR0,0,0,0,1,1756.03,1999,2001,1,1,73.64,73.69
DEU,GDR0,0,0,0,1,1756.03,1999,2001,1,2,80.45,80.53
DEU,GDR0,0,0,0,1,1756.03,1999,2001,2,1,73.64,73.69
DEU,GDR0,0,0,0,1,1756.03,1999,2001,2,2,80.45,80.53
DEU,GDR0,0,0,0,1,1756.04,2000,2002,1,1,74.1,74.1
DEU,GDR0,0,0,0,1,1756.04,2000,2002,1,2,80.79,80.79
DEU,GDR0,0,0,0,1,1756.04,2000,2002,2,1,74.1,74.1
DEU,GDR0,0,0,0,1,1756.04,2000,2002,2,2,80.79,80.79
DEU,GDR0,0,0,0,1,1756.05,2001,2003,1,1,74.39,74.39
DEU,GDR0,0,0,0,1,1756.05,2001,2003,1,2,81,81
DEU,GDR0,0,0,0,1,1756.05,2001,2003,2,1,74.39,74.39
DEU,GDR0,0,0,0,1,1756.05,2001,2003,2,2,81,81
DEU,GDR0,0,0,0,1,1179.01,2002,2004,1,1,74.69,74.7
DEU,GDR0,0,0,0,1,1179.01,2002,2004,1,2,81.26,81.26
DEU,GDR0,0,0,0,1,1179.01,2002,2004,2,1,74.69,74.7
DEU,GDR0,0,0,0,1,1179.01,2002,2004,2,2,81.26,81.26
DEU,GDR0,0,0,0,1,1171.02,2003,2005,1,1,75.06,75.06
DEU,GDR0,0,0,0,1,1171.02,2003,2005,1,2,81.55,81.55
DEU,GDR0,0,0,0,1,1171.02,2003,2005,2,1,75.06,75.06
DEU,GDR0,0,0,0,1,1171.02,2003,2005,2,2,81.55,81.55
DEU,GDR0,0,0,0,1,1174.01,2004,2006,1,1,75.49,75.48
DEU,GDR0,0,0,0,1,1174.01,2004,2006,1,2,81.83,81.82
DEU,GDR0,0,0,0,1,1174.01,2004,2006,2,1,75.49,75.48
DEU,GDR0,0,0,0,1,1174.01,2004,2006,2,2,81.83,81.82
DEU,GDR0,0,0,0,1,1176.02,2005,2007,1,1,75.8,75.8
DEU,GDR0,0,0,0,1,1176.02,2005,2007,1,2,82.02,82.02
DEU,GDR0,0,0,0,1,1176.02,2005,2007,2,1,75.8,75.8
DEU,GDR0,0,0,0,1,1176.02,2005,2007,2,2,82.02,82.02
DEU,GDR0,0,0,0,1,1756.06,2006,2008,1,1,76.08,76.08
DEU,GDR0,0,0,0,1,1756.06,2006,2008,1,2,82.2,82.18
DEU,GDR0,0,0,0,1,1756.06,2006,2008,2,1,76.08,76.08
DEU,GDR0,0,0,0,1,1756.06,2006,2008,2,2,82.2,82.18
DEU,GDR0,0,0,0,1,1756.07,2007,2009,1,1,76.27,76.27
DEU,GDR0,0,0,0,1,1756.07,2007,2009,1,2,82.37,82.37
DEU,GDR0,0,0,0,1,1756.07,2007,2009,2,1,76.27,76.27
DEU,GDR0,0,0,0,1,1756.07,2007,2009,2,2,82.37,82.37
DEU,GDR0,0,0,0,1,1597.01,2009,2011,1,1,76.64,76.64
DEU,GDR0,0,0,0,1,1597.01,2009,2011,1,2,82.58,82.58
DEU,GDR0,0,0,0,1,1597.01,2009,2011,2,1,76.64,76.64
DEU,GDR0,0,0,0,1,1597.01,2009,2011,2,2,82.58,82.58
DEU,GDR0,0,0,0,1,1896.02,2010,2012,1,1,76.69,76.69
DEU,GDR0,0,0,0,1,1896.02,2010,2012,1,2,82.72,82.72
DEU,GDR0,0,0,0,1,1896.02,2010,2012,2,1,76.69,76.69
DEU,GDR0,0,0,0,1,1896.02,2010,2012,2,2,82.72,82.72
DEU,GDR0,0,0,0,1,1914.02,2011,2013,1,1,76.86,76.87
DEU,GDR0,0,0,0,1,1914.02,2011,2013,1,2,82.83,82.83
DEU,GDR0,0,0,0,1,1914.02,2011,2013,2,1,76.86,76.87
DEU,GDR0,0,0,0,1,1914.02,2011,2013,2,2,82.83,82.83
DEU,GDR0,0,0,0,1,1921.02,2012,2014,1,1,77.07,77.07
DEU,GDR0,0,0,0,1,1921.02,2012,2014,1,2,83.05,83.05
DEU,GDR0,0,0,0,1,1921.02,2012,2014,2,1,77.07,77.07
DEU,GDR0,0,0,0,1,1921.02,2012,2014,2,2,83.05,83.05
DEU,GDR0,0,0,0,1,1922.02,2013,2015,1,1,77.07,77.07
DEU,GDR0,0,0,0,1,1922.02,2013,2015,1,2,83.05,83.05
DEU,GDR0,0,0,0,1,1922.02,2013,2015,2,1,77.07,77.07
DEU,GDR0,0,0,0,1,1922.02,2013,2015,2,2,83.05,83.05
DEU,GDR0,0,0,0,1,1923.02,2014,2016,1,1,77.23,77.23
DEU,GDR0,0,0,0,1,1923.02,2014,2016,1,2,83.24,83.25
DEU,GDR0,0,0,0,1,1923.02,2014,2016,2,1,77.23,77.23
DEU,GDR0,0,0,0,1,1923.02,2014,2016,2,2,83.24,83.25
DEU,GDR0,0,0,0,1,1924.01,2015,2017,1,1,77.24,77.25
DEU,GDR0,0,0,0,1,1924.01,2015,2017,1,2,83.22,83.22
DEU,GDR0,0,0,0,1,1924.01,2015,2017,2,1,77.24,77.25
DEU,GDR0,0,0,0,1,1924.01,2015,2017,2,2,83.22,83.22
DEU,GDR0,0,0,0,1,1925.01,2016,2018,1,1,77.37,77.37
DEU,GDR0,0,0,0,1,1925.01,2016,2018,1,2,83.29,83.29
DEU,GDR0,0,0,0,1,1925.01,2016,2018,2,1,77.37,77.37
DEU,GDR0,0,0,0,1,1925.01,2016,2018,2,2,83.29,83.29
DEU,GDR0,0,0,0,1,1926.02,2017,2019,1,1,77.49,77.49
DEU,GDR0,0,0,0,1,1926.02,2017,2019,1,2,83.38,83.39
DEU,GDR0,0,0,0,1,1926.02,2017,2019,2,1,77.49,77.49
DEU,GDR0,0,0,0,1,1926.02,2017,2019,2,2,83.38,83.39
DEU,GDR0,0,0,0,1,1927.02,2018,2020,1,1,77.44,77.44
DEU,GDR0,0,0,0,1,1927.02,2018,2020,1,2,83.39,83.39
DEU,GDR0,0,0,0,1,1927.02,2018,2020,2,1,77.44,77.44
DEU,GDR0,0,0,0,1,1927.02,2018,2020,2,2,83.39,83.39
